"site_code","plot_code","year","month","day"
"USA.AnaktuvukRiver.103","USA.AnaktuvukRiver.103.5",2011,7,25
"USA.AnaktuvukRiver.103","USA.AnaktuvukRiver.103.6",2011,7,25
"USA.AnaktuvukRiver.103","USA.AnaktuvukRiver.103.7",2011,7,25
"USA.AnaktuvukRiver.103","USA.AnaktuvukRiver.103.8",2011,7,25
"USA.AnaktuvukRiver.103","USA.AnaktuvukRiver.103.9",2011,7,25
"USA.AnaktuvukRiver.104","USA.AnaktuvukRiver.104.1",2011,7,25
"USA.AnaktuvukRiver.104","USA.AnaktuvukRiver.104.2",2011,7,25
"USA.AnaktuvukRiver.104","USA.AnaktuvukRiver.104.3",2011,7,25
"USA.AnaktuvukRiver.104","USA.AnaktuvukRiver.104.4",2011,7,25
"USA.AnaktuvukRiver.104","USA.AnaktuvukRiver.104.5",2011,7,25
"USA.AnaktuvukRiver.104","USA.AnaktuvukRiver.104.6",2011,7,25
"USA.AnaktuvukRiver.104","USA.AnaktuvukRiver.104.7",2011,7,25
"USA.AnaktuvukRiver.104","USA.AnaktuvukRiver.104.8",2011,7,25
"USA.AnaktuvukRiver.104","USA.AnaktuvukRiver.104.9",2011,7,25
"USA.AnaktuvukRiver.101","USA.AnaktuvukRiver.101.1",2011,7,25
"USA.AnaktuvukRiver.101","USA.AnaktuvukRiver.101.10",2011,7,25
"USA.AnaktuvukRiver.101","USA.AnaktuvukRiver.101.2",2011,7,25
"USA.AnaktuvukRiver.101","USA.AnaktuvukRiver.101.3",2011,7,25
"USA.AnaktuvukRiver.101","USA.AnaktuvukRiver.101.4",2011,7,25
"USA.AnaktuvukRiver.101","USA.AnaktuvukRiver.101.5",2011,7,25
"USA.AnaktuvukRiver.101","USA.AnaktuvukRiver.101.6",2011,7,25
"USA.AnaktuvukRiver.101","USA.AnaktuvukRiver.101.7",2011,7,25
"USA.AnaktuvukRiver.101","USA.AnaktuvukRiver.101.8",2011,7,25
"USA.AnaktuvukRiver.101","USA.AnaktuvukRiver.101.9",2011,7,25
"USA.AnaktuvukRiver.114","USA.AnaktuvukRiver.114.1",2011,7,25
"USA.AnaktuvukRiver.114","USA.AnaktuvukRiver.114.2",2011,7,25
"USA.AnaktuvukRiver.114","USA.AnaktuvukRiver.114.3",2011,7,25
"USA.AnaktuvukRiver.114","USA.AnaktuvukRiver.114.4",2011,7,25
"USA.AnaktuvukRiver.114","USA.AnaktuvukRiver.114.5",2011,7,25
"USA.AnaktuvukRiver.114","USA.AnaktuvukRiver.114.6",2011,7,25
"USA.AnaktuvukRiver.114","USA.AnaktuvukRiver.114.7",2011,7,25
"USA.AnaktuvukRiver.114","USA.AnaktuvukRiver.114.8",2011,7,25
"USA.AnaktuvukRiver.114","USA.AnaktuvukRiver.114.9",2011,7,25
"nonveg_3","built_3",2021,7,31
"nonveg_4","built_4",2021,7,31
"nonveg_5","built_5",2021,7,31
"nonveg_6","built_6",2021,7,31
"nonveg_10","built_10",2021,7,31
"nonveg_12","built_12",2021,7,31
"nonveg_13","built_13",2021,7,31
"nonveg_14","built_14",2021,7,31
"nonveg_18","built_18",2021,7,31
"nonveg_20","built_20",2021,7,31
"nonveg_23","built_23",2021,7,31
"nonveg_25","built_25",2021,7,31
"nonveg_29","built_29",2021,7,31
"nonveg_31","built_31",2021,7,31
"nonveg_34","built_34",2021,7,31
"nonveg_40","built_40",2021,7,31
"nonveg_41","built_41",2021,7,31
"nonveg_42","built_42",2021,7,31
"nonveg_44","built_44",2021,7,31
"nonveg_45","built_45",2021,7,31
"nonveg_46","built_46",2021,7,31
"nonveg_53","built_53",2021,7,31
"nonveg_59","built_59",2021,7,31
"nonveg_62","built_62",2021,7,31
"nonveg_64","built_64",2021,7,31
"nonveg_65","built_65",2021,7,31
"nonveg_66","built_66",2021,7,31
"nonveg_72","built_72",2021,7,31
"nonveg_78","built_78",2021,7,31
"nonveg_79","built_79",2021,7,31
"nonveg_87","built_87",2021,7,31
"nonveg_89","built_89",2021,7,31
"nonveg_90","built_90",2021,7,31
"nonveg_96","built_96",2021,7,31
"nonveg_100","built_100",2021,7,31
"nonveg_102","built_102",2021,7,31
"nonveg_103","built_103",2021,7,31
"nonveg_104","built_104",2021,7,31
"nonveg_105","built_105",2021,7,31
"nonveg_110","built_110",2021,7,31
"nonveg_111","built_111",2021,7,31
"nonveg_115","built_115",2021,7,31
"nonveg_116","built_116",2021,7,31
"nonveg_133","built_133",2021,7,31
"nonveg_134","built_134",2021,7,31
"nonveg_135","built_135",2021,7,31
"nonveg_138","built_138",2021,7,31
"nonveg_142","built_142",2021,7,31
"nonveg_144","built_144",2021,7,31
"nonveg_145","built_145",2021,7,31
"nonveg_146","built_146",2021,7,31
"nonveg_147","built_147",2021,7,31
"nonveg_156","built_156",2021,7,31
"nonveg_161","built_161",2021,7,31
"nonveg_165","built_165",2021,7,31
"nonveg_168","built_168",2021,7,31
"nonveg_175","built_175",2021,7,31
"nonveg_178","built_178",2021,7,31
"nonveg_182","built_182",2021,7,31
"nonveg_184","built_184",2021,7,31
"nonveg_186","built_186",2021,7,31
"nonveg_190","built_190",2021,7,31
"nonveg_192","built_192",2021,7,31
"nonveg_197","built_197",2021,7,31
"nonveg_200","built_200",2021,7,31
"nonveg_201","built_201",2021,7,31
"nonveg_207","built_207",2021,7,31
"nonveg_211","built_211",2021,7,31
"nonveg_216","built_216",2021,7,31
"nonveg_221","built_221",2021,7,31
"nonveg_227","built_227",2021,7,31
"nonveg_235","built_235",2021,7,31
"nonveg_236","built_236",2021,7,31
"nonveg_238","built_238",2021,7,31
"nonveg_239","built_239",2021,7,31
"nonveg_241","built_241",2021,7,31
"nonveg_242","built_242",2021,7,31
"nonveg_250","built_250",2021,7,31
"nonveg_252","built_252",2021,7,31
"nonveg_253","built_253",2021,7,31
"nonveg_255","built_255",2021,7,31
"nonveg_258","built_258",2021,7,31
"nonveg_259","built_259",2021,7,31
"nonveg_261","built_261",2021,7,31
"nonveg_262","built_262",2021,7,31
"nonveg_264","built_264",2021,7,31
"nonveg_270","built_270",2021,7,31
"nonveg_271","built_271",2021,7,31
"nonveg_285","built_285",2021,7,31
"nonveg_289","built_289",2021,7,31
"nonveg_295","built_295",2021,7,31
"nonveg_301","built_301",2021,7,31
"nonveg_309","built_309",2021,7,31
"nonveg_311","built_311",2021,7,31
"nonveg_312","built_312",2021,7,31
"nonveg_313","built_313",2021,7,31
"nonveg_316","built_316",2021,7,31
"nonveg_318","built_318",2021,7,31
"nonveg_321","built_321",2021,7,31
"nonveg_324","built_324",2021,7,31
"nonveg_334","built_334",2021,7,31
"nonveg_336","built_336",2021,7,31
"nonveg_337","built_337",2021,7,31
"nonveg_338","built_338",2021,7,31
"nonveg_344","built_344",2021,7,31
"nonveg_345","built_345",2021,7,31
"nonveg_349","built_349",2021,7,31
"nonveg_351","built_351",2021,7,31
"nonveg_353","built_353",2021,7,31
"nonveg_354","built_354",2021,7,31
"nonveg_360","built_360",2021,7,31
"nonveg_364","built_364",2021,7,31
"nonveg_366","built_366",2021,7,31
"nonveg_370","built_370",2021,7,31
"nonveg_385","built_385",2021,7,31
"nonveg_388","built_388",2021,7,31
"nonveg_394","built_394",2021,7,31
"nonveg_400","built_400",2021,7,31
"nonveg_403","built_403",2021,7,31
"nonveg_408","built_408",2021,7,31
"nonveg_413","built_413",2021,7,31
"nonveg_414","built_414",2021,7,31
"nonveg_417","built_417",2021,7,31
"nonveg_427","built_427",2021,7,31
"nonveg_430","built_430",2021,7,31
"nonveg_432","built_432",2021,7,31
"nonveg_445","built_445",2021,7,31
"nonveg_446","built_446",2021,7,31
"nonveg_454","built_454",2021,7,31
"nonveg_461","built_461",2021,7,31
"nonveg_463","built_463",2021,7,31
"nonveg_464","built_464",2021,7,31
"nonveg_466","built_466",2021,7,31
"nonveg_473","built_473",2021,7,31
"nonveg_474","built_474",2021,7,31
"nonveg_475","built_475",2021,7,31
"nonveg_480","built_480",2021,7,31
"nonveg_493","built_493",2021,7,31
"nonveg_496","built_496",2021,7,31
"nonveg_498","built_498",2021,7,31
"nonveg_500","built_500",2021,7,31
"nonveg_504","barrens_504",2021,7,31
"nonveg_505","barrens_505",2021,7,31
"nonveg_506","barrens_506",2021,7,31
"nonveg_507","barrens_507",2021,7,31
"nonveg_508","barrens_508",2021,7,31
"nonveg_511","barrens_511",2021,7,31
"nonveg_512","barrens_512",2021,7,31
"nonveg_516","barrens_516",2021,7,31
"nonveg_525","barrens_525",2021,7,31
"nonveg_529","barrens_529",2021,7,31
"nonveg_532","barrens_532",2021,7,31
"nonveg_535","barrens_535",2021,7,31
"nonveg_536","barrens_536",2021,7,31
"nonveg_538","barrens_538",2021,7,31
"nonveg_540","barrens_540",2021,7,31
"nonveg_542","barrens_542",2021,7,31
"nonveg_543","barrens_543",2021,7,31
"nonveg_545","barrens_545",2021,7,31
"nonveg_547","barrens_547",2021,7,31
"nonveg_554","barrens_554",2021,7,31
"nonveg_556","barrens_556",2021,7,31
"nonveg_558","barrens_558",2021,7,31
"nonveg_560","barrens_560",2021,7,31
"nonveg_561","barrens_561",2021,7,31
"nonveg_562","barrens_562",2021,7,31
"nonveg_563","barrens_563",2021,7,31
"nonveg_568","barrens_568",2021,7,31
"nonveg_571","barrens_571",2021,7,31
"nonveg_572","barrens_572",2021,7,31
"nonveg_573","barrens_573",2021,7,31
"nonveg_574","barrens_574",2021,7,31
"nonveg_575","barrens_575",2021,7,31
"nonveg_576","barrens_576",2021,7,31
"nonveg_577","barrens_577",2021,7,31
"nonveg_578","barrens_578",2021,7,31
"nonveg_579","barrens_579",2021,7,31
"nonveg_582","barrens_582",2021,7,31
"nonveg_583","barrens_583",2021,7,31
"nonveg_591","barrens_591",2021,7,31
"nonveg_592","barrens_592",2021,7,31
"nonveg_593","barrens_593",2021,7,31
"nonveg_594","barrens_594",2021,7,31
"nonveg_596","barrens_596",2021,7,31
"nonveg_600","barrens_600",2021,7,31
"nonveg_602","barrens_602",2021,7,31
"nonveg_604","barrens_604",2021,7,31
"nonveg_606","barrens_606",2021,7,31
"nonveg_608","barrens_608",2021,7,31
"nonveg_612","barrens_612",2021,7,31
"nonveg_616","barrens_616",2021,7,31
"nonveg_619","barrens_619",2021,7,31
"nonveg_623","barrens_623",2021,7,31
"nonveg_624","barrens_624",2021,7,31
"nonveg_627","barrens_627",2021,7,31
"nonveg_628","barrens_628",2021,7,31
"nonveg_632","barrens_632",2021,7,31
"nonveg_634","barrens_634",2021,7,31
"nonveg_635","barrens_635",2021,7,31
"nonveg_637","barrens_637",2021,7,31
"nonveg_639","barrens_639",2021,7,31
"nonveg_643","barrens_643",2021,7,31
"nonveg_644","barrens_644",2021,7,31
"nonveg_645","barrens_645",2021,7,31
"nonveg_647","barrens_647",2021,7,31
"nonveg_648","barrens_648",2021,7,31
"nonveg_659","barrens_659",2021,7,31
"nonveg_662","barrens_662",2021,7,31
"nonveg_663","barrens_663",2021,7,31
"nonveg_666","barrens_666",2021,7,31
"nonveg_670","barrens_670",2021,7,31
"nonveg_671","barrens_671",2021,7,31
"nonveg_673","barrens_673",2021,7,31
"nonveg_674","barrens_674",2021,7,31
"nonveg_677","barrens_677",2021,7,31
"nonveg_680","barrens_680",2021,7,31
"nonveg_681","barrens_681",2021,7,31
"nonveg_682","barrens_682",2021,7,31
"nonveg_684","barrens_684",2021,7,31
"nonveg_686","barrens_686",2021,7,31
"nonveg_687","barrens_687",2021,7,31
"nonveg_688","barrens_688",2021,7,31
"nonveg_689","barrens_689",2021,7,31
"nonveg_693","barrens_693",2021,7,31
"nonveg_695","barrens_695",2021,7,31
"nonveg_696","barrens_696",2021,7,31
"nonveg_700","barrens_700",2021,7,31
"nonveg_701","barrens_701",2021,7,31
"nonveg_703","barrens_703",2021,7,31
"nonveg_706","barrens_706",2021,7,31
"nonveg_709","barrens_709",2021,7,31
"nonveg_710","barrens_710",2021,7,31
"nonveg_711","barrens_711",2021,7,31
"nonveg_714","barrens_714",2021,7,31
"nonveg_715","barrens_715",2021,7,31
"nonveg_719","barrens_719",2021,7,31
"nonveg_721","barrens_721",2021,7,31
"nonveg_723","barrens_723",2021,7,31
"nonveg_725","barrens_725",2021,7,31
"nonveg_727","barrens_727",2021,7,31
"nonveg_729","barrens_729",2021,7,31
"nonveg_730","barrens_730",2021,7,31
"nonveg_731","barrens_731",2021,7,31
"nonveg_733","barrens_733",2021,7,31
"nonveg_736","barrens_736",2021,7,31
"nonveg_738","barrens_738",2021,7,31
"nonveg_740","barrens_740",2021,7,31
"nonveg_742","barrens_742",2021,7,31
"nonveg_745","barrens_745",2021,7,31
"nonveg_746","barrens_746",2021,7,31
"nonveg_748","barrens_748",2021,7,31
"nonveg_749","barrens_749",2021,7,31
"nonveg_751","barrens_751",2021,7,31
"nonveg_752","barrens_752",2021,7,31
"nonveg_754","barrens_754",2021,7,31
"nonveg_757","barrens_757",2021,7,31
"nonveg_758","barrens_758",2021,7,31
"nonveg_760","barrens_760",2021,7,31
"nonveg_761","barrens_761",2021,7,31
"nonveg_764","barrens_764",2021,7,31
"nonveg_765","barrens_765",2021,7,31
"nonveg_767","barrens_767",2021,7,31
"nonveg_768","barrens_768",2021,7,31
"nonveg_769","barrens_769",2021,7,31
"nonveg_770","barrens_770",2021,7,31
"nonveg_775","barrens_775",2021,7,31
"nonveg_778","barrens_778",2021,7,31
"nonveg_779","barrens_779",2021,7,31
"nonveg_785","barrens_785",2021,7,31
"nonveg_788","barrens_788",2021,7,31
"nonveg_790","barrens_790",2021,7,31
"nonveg_792","barrens_792",2021,7,31
"nonveg_794","barrens_794",2021,7,31
"nonveg_796","barrens_796",2021,7,31
"nonveg_798","barrens_798",2021,7,31
"nonveg_799","barrens_799",2021,7,31
"nonveg_801","barrens_801",2021,7,31
"nonveg_804","barrens_804",2021,7,31
"nonveg_806","barrens_806",2021,7,31
"nonveg_807","barrens_807",2021,7,31
"nonveg_809","barrens_809",2021,7,31
"nonveg_811","barrens_811",2021,7,31
"nonveg_814","barrens_814",2021,7,31
"nonveg_816","barrens_816",2021,7,31
"nonveg_822","barrens_822",2021,7,31
"nonveg_823","barrens_823",2021,7,31
"nonveg_825","barrens_825",2021,7,31
"nonveg_830","barrens_830",2021,7,31
"nonveg_832","barrens_832",2021,7,31
"nonveg_837","barrens_837",2021,7,31
"nonveg_842","barrens_842",2021,7,31
"nonveg_848","barrens_848",2021,7,31
"nonveg_849","barrens_849",2021,7,31
"nonveg_851","barrens_851",2021,7,31
"nonveg_855","barrens_855",2021,7,31
"nonveg_856","barrens_856",2021,7,31
"nonveg_861","barrens_861",2021,7,31
"nonveg_862","barrens_862",2021,7,31
"nonveg_863","barrens_863",2021,7,31
"nonveg_866","barrens_866",2021,7,31
"nonveg_867","barrens_867",2021,7,31
"nonveg_869","barrens_869",2021,7,31
"nonveg_870","barrens_870",2021,7,31
"nonveg_871","barrens_871",2021,7,31
"nonveg_874","barrens_874",2021,7,31
"nonveg_875","barrens_875",2021,7,31
"nonveg_876","barrens_876",2021,7,31
"nonveg_879","barrens_879",2021,7,31
"nonveg_880","barrens_880",2021,7,31
"nonveg_882","barrens_882",2021,7,31
"nonveg_883","barrens_883",2021,7,31
"nonveg_894","barrens_894",2021,7,31
"nonveg_897","barrens_897",2021,7,31
"nonveg_898","barrens_898",2021,7,31
"nonveg_899","barrens_899",2021,7,31
"nonveg_900","barrens_900",2021,7,31
"nonveg_901","barrens_901",2021,7,31
"nonveg_902","barrens_902",2021,7,31
"nonveg_903","barrens_903",2021,7,31
"nonveg_906","barrens_906",2021,7,31
"nonveg_907","barrens_907",2021,7,31
"nonveg_912","barrens_912",2021,7,31
"nonveg_913","barrens_913",2021,7,31
"nonveg_915","barrens_915",2021,7,31
"nonveg_916","barrens_916",2021,7,31
"nonveg_919","barrens_919",2021,7,31
"nonveg_921","barrens_921",2021,7,31
"nonveg_922","barrens_922",2021,7,31
"nonveg_923","barrens_923",2021,7,31
"nonveg_924","barrens_924",2021,7,31
"nonveg_926","barrens_926",2021,7,31
"nonveg_927","barrens_927",2021,7,31
"nonveg_931","barrens_931",2021,7,31
"nonveg_932","barrens_932",2021,7,31
"nonveg_935","barrens_935",2021,7,31
"nonveg_936","barrens_936",2021,7,31
"nonveg_940","barrens_940",2021,7,31
"nonveg_941","barrens_941",2021,7,31
"nonveg_944","barrens_944",2021,7,31
"nonveg_945","barrens_945",2021,7,31
"nonveg_946","barrens_946",2021,7,31
"nonveg_950","barrens_950",2021,7,31
"nonveg_953","barrens_953",2021,7,31
"nonveg_954","barrens_954",2021,7,31
"nonveg_955","barrens_955",2021,7,31
"nonveg_956","barrens_956",2021,7,31
"nonveg_957","barrens_957",2021,7,31
"nonveg_958","barrens_958",2021,7,31
"nonveg_959","barrens_959",2021,7,31
"nonveg_960","barrens_960",2021,7,31
"nonveg_961","barrens_961",2021,7,31
"nonveg_963","barrens_963",2021,7,31
"nonveg_968","barrens_968",2021,7,31
"nonveg_972","barrens_972",2021,7,31
"nonveg_973","barrens_973",2021,7,31
"nonveg_974","barrens_974",2021,7,31
"nonveg_975","barrens_975",2021,7,31
"nonveg_976","barrens_976",2021,7,31
"nonveg_977","barrens_977",2021,7,31
"nonveg_979","barrens_979",2021,7,31
"nonveg_980","barrens_980",2021,7,31
"nonveg_983","barrens_983",2021,7,31
"nonveg_984","barrens_984",2021,7,31
"nonveg_985","barrens_985",2021,7,31
"nonveg_986","barrens_986",2021,7,31
"nonveg_988","barrens_988",2021,7,31
"nonveg_991","barrens_991",2021,7,31
"nonveg_994","barrens_994",2021,7,31
"nonveg_995","barrens_995",2021,7,31
"nonveg_996","barrens_996",2021,7,31
"nonveg_997","barrens_997",2021,7,31
"nonveg_998","barrens_998",2021,7,31
"nonveg_1000","barrens_1000",2021,7,31
"nonveg_1001","snowice_1001",2021,7,31
"nonveg_1002","snowice_1002",2021,7,31
"nonveg_1003","snowice_1003",2021,7,31
"nonveg_1004","snowice_1004",2021,7,31
"nonveg_1005","snowice_1005",2021,7,31
"nonveg_1006","snowice_1006",2021,7,31
"nonveg_1007","snowice_1007",2021,7,31
"nonveg_1008","snowice_1008",2021,7,31
"nonveg_1009","snowice_1009",2021,7,31
"nonveg_1010","snowice_1010",2021,7,31
"nonveg_1011","snowice_1011",2021,7,31
"nonveg_1012","snowice_1012",2021,7,31
"nonveg_1013","snowice_1013",2021,7,31
"nonveg_1014","snowice_1014",2021,7,31
"nonveg_1015","snowice_1015",2021,7,31
"nonveg_1016","snowice_1016",2021,7,31
"nonveg_1017","snowice_1017",2021,7,31
"nonveg_1018","snowice_1018",2021,7,31
"nonveg_1019","snowice_1019",2021,7,31
"nonveg_1020","snowice_1020",2021,7,31
"nonveg_1021","snowice_1021",2021,7,31
"nonveg_1022","snowice_1022",2021,7,31
"nonveg_1023","snowice_1023",2021,7,31
"nonveg_1024","snowice_1024",2021,7,31
"nonveg_1025","snowice_1025",2021,7,31
"nonveg_1026","snowice_1026",2021,7,31
"nonveg_1027","snowice_1027",2021,7,31
"nonveg_1028","snowice_1028",2021,7,31
"nonveg_1029","snowice_1029",2021,7,31
"nonveg_1030","snowice_1030",2021,7,31
"nonveg_1031","snowice_1031",2021,7,31
"nonveg_1032","snowice_1032",2021,7,31
"nonveg_1033","snowice_1033",2021,7,31
"nonveg_1034","snowice_1034",2021,7,31
"nonveg_1035","snowice_1035",2021,7,31
"nonveg_1036","snowice_1036",2021,7,31
"nonveg_1037","snowice_1037",2021,7,31
"nonveg_1038","snowice_1038",2021,7,31
"nonveg_1040","snowice_1040",2021,7,31
"nonveg_1041","snowice_1041",2021,7,31
"nonveg_1042","snowice_1042",2021,7,31
"nonveg_1043","snowice_1043",2021,7,31
"nonveg_1044","snowice_1044",2021,7,31
"nonveg_1045","snowice_1045",2021,7,31
"nonveg_1046","snowice_1046",2021,7,31
"nonveg_1047","snowice_1047",2021,7,31
"nonveg_1048","snowice_1048",2021,7,31
"nonveg_1049","snowice_1049",2021,7,31
"nonveg_1050","snowice_1050",2021,7,31
"nonveg_1051","snowice_1051",2021,7,31
"nonveg_1052","snowice_1052",2021,7,31
"nonveg_1053","snowice_1053",2021,7,31
"nonveg_1054","snowice_1054",2021,7,31
"nonveg_1055","snowice_1055",2021,7,31
"nonveg_1056","snowice_1056",2021,7,31
"nonveg_1057","snowice_1057",2021,7,31
"nonveg_1058","snowice_1058",2021,7,31
"nonveg_1059","snowice_1059",2021,7,31
"nonveg_1060","snowice_1060",2021,7,31
"nonveg_1061","snowice_1061",2021,7,31
"nonveg_1062","snowice_1062",2021,7,31
"nonveg_1063","snowice_1063",2021,7,31
"nonveg_1064","snowice_1064",2021,7,31
"nonveg_1065","snowice_1065",2021,7,31
"nonveg_1066","snowice_1066",2021,7,31
"nonveg_1067","snowice_1067",2021,7,31
"nonveg_1068","snowice_1068",2021,7,31
"nonveg_1069","snowice_1069",2021,7,31
"nonveg_1070","snowice_1070",2021,7,31
"nonveg_1071","snowice_1071",2021,7,31
"nonveg_1072","snowice_1072",2021,7,31
"nonveg_1073","snowice_1073",2021,7,31
"nonveg_1074","snowice_1074",2021,7,31
"nonveg_1075","snowice_1075",2021,7,31
"nonveg_1076","snowice_1076",2021,7,31
"nonveg_1077","snowice_1077",2021,7,31
"nonveg_1078","snowice_1078",2021,7,31
"nonveg_1079","snowice_1079",2021,7,31
"nonveg_1080","snowice_1080",2021,7,31
"nonveg_1081","snowice_1081",2021,7,31
"nonveg_1082","snowice_1082",2021,7,31
"nonveg_1084","snowice_1084",2021,7,31
"nonveg_1085","snowice_1085",2021,7,31
"nonveg_1086","snowice_1086",2021,7,31
"nonveg_1089","snowice_1089",2021,7,31
"nonveg_1090","snowice_1090",2021,7,31
"nonveg_1091","snowice_1091",2021,7,31
"nonveg_1092","snowice_1092",2021,7,31
"nonveg_1093","snowice_1093",2021,7,31
"nonveg_1094","snowice_1094",2021,7,31
"nonveg_1095","snowice_1095",2021,7,31
"nonveg_1096","snowice_1096",2021,7,31
"nonveg_1097","snowice_1097",2021,7,31
"nonveg_1098","snowice_1098",2021,7,31
"nonveg_1099","snowice_1099",2021,7,31
"nonveg_1100","snowice_1100",2021,7,31
"nonveg_1101","snowice_1101",2021,7,31
"nonveg_1102","snowice_1102",2021,7,31
"nonveg_1103","snowice_1103",2021,7,31
"nonveg_1104","snowice_1104",2021,7,31
"nonveg_1105","snowice_1105",2021,7,31
"nonveg_1106","snowice_1106",2021,7,31
"nonveg_1107","snowice_1107",2021,7,31
"nonveg_1108","snowice_1108",2021,7,31
"nonveg_1109","snowice_1109",2021,7,31
"nonveg_1110","snowice_1110",2021,7,31
"nonveg_1111","snowice_1111",2021,7,31
"nonveg_1112","snowice_1112",2021,7,31
"nonveg_1113","snowice_1113",2021,7,31
"nonveg_1114","snowice_1114",2021,7,31
"nonveg_1116","snowice_1116",2021,7,31
"nonveg_1117","snowice_1117",2021,7,31
"nonveg_1118","snowice_1118",2021,7,31
"nonveg_1119","snowice_1119",2021,7,31
"nonveg_1120","snowice_1120",2021,7,31
"nonveg_1121","snowice_1121",2021,7,31
"nonveg_1122","snowice_1122",2021,7,31
"nonveg_1123","snowice_1123",2021,7,31
"nonveg_1124","snowice_1124",2021,7,31
"nonveg_1125","snowice_1125",2021,7,31
"nonveg_1126","snowice_1126",2021,7,31
"nonveg_1128","snowice_1128",2021,7,31
"nonveg_1129","snowice_1129",2021,7,31
"nonveg_1130","snowice_1130",2021,7,31
"nonveg_1131","snowice_1131",2021,7,31
"nonveg_1132","snowice_1132",2021,7,31
"nonveg_1133","snowice_1133",2021,7,31
"nonveg_1134","snowice_1134",2021,7,31
"nonveg_1135","snowice_1135",2021,7,31
"nonveg_1136","snowice_1136",2021,7,31
"nonveg_1137","snowice_1137",2021,7,31
"nonveg_1138","snowice_1138",2021,7,31
"nonveg_1139","snowice_1139",2021,7,31
"nonveg_1140","snowice_1140",2021,7,31
"nonveg_1141","snowice_1141",2021,7,31
"nonveg_1142","snowice_1142",2021,7,31
"nonveg_1143","snowice_1143",2021,7,31
"nonveg_1144","snowice_1144",2021,7,31
"nonveg_1145","snowice_1145",2021,7,31
"nonveg_1146","snowice_1146",2021,7,31
"nonveg_1147","snowice_1147",2021,7,31
"nonveg_1148","snowice_1148",2021,7,31
"nonveg_1149","snowice_1149",2021,7,31
"nonveg_1150","snowice_1150",2021,7,31
"nonveg_1151","snowice_1151",2021,7,31
"nonveg_1152","snowice_1152",2021,7,31
"nonveg_1153","snowice_1153",2021,7,31
"nonveg_1154","snowice_1154",2021,7,31
"nonveg_1155","snowice_1155",2021,7,31
"nonveg_1156","snowice_1156",2021,7,31
"nonveg_1157","snowice_1157",2021,7,31
"nonveg_1158","snowice_1158",2021,7,31
"nonveg_1159","snowice_1159",2021,7,31
"nonveg_1160","snowice_1160",2021,7,31
"nonveg_1161","snowice_1161",2021,7,31
"nonveg_1163","snowice_1163",2021,7,31
"nonveg_1164","snowice_1164",2021,7,31
"nonveg_1166","snowice_1166",2021,7,31
"nonveg_1167","snowice_1167",2021,7,31
"nonveg_1168","snowice_1168",2021,7,31
"nonveg_1169","snowice_1169",2021,7,31
"nonveg_1170","snowice_1170",2021,7,31
"nonveg_1171","snowice_1171",2021,7,31
"nonveg_1172","snowice_1172",2021,7,31
"nonveg_1173","snowice_1173",2021,7,31
"nonveg_1174","snowice_1174",2021,7,31
"nonveg_1175","snowice_1175",2021,7,31
"nonveg_1176","snowice_1176",2021,7,31
"nonveg_1177","snowice_1177",2021,7,31
"nonveg_1178","snowice_1178",2021,7,31
"nonveg_1179","snowice_1179",2021,7,31
"nonveg_1180","snowice_1180",2021,7,31
"nonveg_1181","snowice_1181",2021,7,31
"nonveg_1182","snowice_1182",2021,7,31
"nonveg_1183","snowice_1183",2021,7,31
"nonveg_1184","snowice_1184",2021,7,31
"nonveg_1185","snowice_1185",2021,7,31
"nonveg_1186","snowice_1186",2021,7,31
"nonveg_1187","snowice_1187",2021,7,31
"nonveg_1188","snowice_1188",2021,7,31
"nonveg_1189","snowice_1189",2021,7,31
"nonveg_1190","snowice_1190",2021,7,31
"nonveg_1191","snowice_1191",2021,7,31
"nonveg_1192","snowice_1192",2021,7,31
"nonveg_1193","snowice_1193",2021,7,31
"nonveg_1194","snowice_1194",2021,7,31
"nonveg_1195","snowice_1195",2021,7,31
"nonveg_1196","snowice_1196",2021,7,31
"nonveg_1197","snowice_1197",2021,7,31
"nonveg_1198","snowice_1198",2021,7,31
"nonveg_1199","snowice_1199",2021,7,31
"nonveg_1200","snowice_1200",2021,7,31
"nonveg_1201","snowice_1201",2021,7,31
"nonveg_1202","snowice_1202",2021,7,31
"nonveg_1204","snowice_1204",2021,7,31
"nonveg_1205","snowice_1205",2021,7,31
"nonveg_1206","snowice_1206",2021,7,31
"nonveg_1207","snowice_1207",2021,7,31
"nonveg_1208","snowice_1208",2021,7,31
"nonveg_1209","snowice_1209",2021,7,31
"nonveg_1211","snowice_1211",2021,7,31
"nonveg_1213","snowice_1213",2021,7,31
"nonveg_1214","snowice_1214",2021,7,31
"nonveg_1215","snowice_1215",2021,7,31
"nonveg_1216","snowice_1216",2021,7,31
"nonveg_1218","snowice_1218",2021,7,31
"nonveg_1219","snowice_1219",2021,7,31
"nonveg_1220","snowice_1220",2021,7,31
"nonveg_1221","snowice_1221",2021,7,31
"nonveg_1222","snowice_1222",2021,7,31
"nonveg_1223","snowice_1223",2021,7,31
"nonveg_1224","snowice_1224",2021,7,31
"nonveg_1225","snowice_1225",2021,7,31
"nonveg_1226","snowice_1226",2021,7,31
"nonveg_1227","snowice_1227",2021,7,31
"nonveg_1228","snowice_1228",2021,7,31
"nonveg_1229","snowice_1229",2021,7,31
"nonveg_1230","snowice_1230",2021,7,31
"nonveg_1231","snowice_1231",2021,7,31
