dataset_id,contributor,country,locale,site_code,site_id,plot_id,plot_code,coord_type,latitude,longitude,year,month,day,citation_short,citation,bioclim_zone,plant_biomass_density_gm2
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Laborovaya-1,Laborovaya-1,16,Russia.Yamal.Laborovaya-1.16,plot,67.70645,67.9995,2007,8,15,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,815.37
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Laborovaya-1,Laborovaya-1,17,Russia.Yamal.Laborovaya-1.17,plot,67.7066,67.9995166666667,2007,8,15,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,618.64
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Laborovaya-1,Laborovaya-1,18,Russia.Yamal.Laborovaya-1.18,plot,67.7067666666667,67.9994833333333,2007,8,15,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,713.82
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Laborovaya-1,Laborovaya-1,19,Russia.Yamal.Laborovaya-1.19,plot,67.7066166666667,67.9999166666667,2007,8,15,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,537.1
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Laborovaya-2,Laborovaya-2,20,Russia.Yamal.Laborovaya-2.20,plot,67.69485,68.0374,2007,8,17,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,310.82
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Laborovaya-2,Laborovaya-2,21,Russia.Yamal.Laborovaya-2.21,plot,67.6947333333333,68.03805,2007,8,17,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,513.94
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Laborovaya-2,Laborovaya-2,22,Russia.Yamal.Laborovaya-2.22,plot,67.6949,68.0378333333333,2007,8,17,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,57.25
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Laborovaya-2,Laborovaya-2,23,Russia.Yamal.Laborovaya-2.23,plot,67.69505,68.03795,2007,8,17,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,238.58
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Laborovaya-2,Laborovaya-2,24,Russia.Yamal.Laborovaya-2.24,plot,67.6949333333333,68.03835,2007,8,17,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,236.9
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Nadym-1,Nadym-1,1,Russia.Yamal.Nadym-1.01,plot,65.3135,72.8871,2007,8,6,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Subarctic,7481.59
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Nadym-1,Nadym-1,2,Russia.Yamal.Nadym-1.02,plot,65.3132333333333,72.88795,2007,8,6,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Subarctic,6399.7
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Nadym-1,Nadym-1,3,Russia.Yamal.Nadym-1.03,plot,65.3135166666667,72.8879,2007,8,6,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Subarctic,4354.98
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Nadym-1,Nadym-1,4,Russia.Yamal.Nadym-1.04,plot,65.31385,72.8876833333333,2007,8,6,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Subarctic,4963.11
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Nadym-1,Nadym-1,5,Russia.Yamal.Nadym-1.05,plot,65.3135666666667,72.8885666666667,2007,8,6,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Subarctic,4852.86
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Nadym-2-H,Nadym-2-H,6,Russia.Yamal.Nadym-2-H.06,plot,65.3147166666667,72.8617166666667,2007,8,8,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Subarctic,916.9
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Nadym-2-H,Nadym-2-H,7,Russia.Yamal.Nadym-2-H.07,plot,65.3143833333333,72.8615833333333,2007,8,8,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Subarctic,379.88
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Nadym-2-H,Nadym-2-H,8,Russia.Yamal.Nadym-2-H.08,plot,65.3148,72.8630833333333,2007,8,8,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Subarctic,751.11
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Nadym-2-IH,Nadym-2-IH,9,Russia.Yamal.Nadym-2-IH.09,plot,65.3147333333333,72.8617,2007,8,8,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Subarctic,10.61
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Nadym-2-IH,Nadym-2-IH,10,Russia.Yamal.Nadym-2-IH.10,plot,65.31445,72.8617166666667,2007,8,8,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Subarctic,42.35
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.Nadym-2-IH,Nadym-2-IH,11,Russia.Yamal.Nadym-2-IH.11,plot,65.3147833333333,72.8630833333333,2007,8,8,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Subarctic,573.06
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.OstrovBelyy-1,Ostrov Belyy-1,49,Russia.Yamal.OstrovBelyy-1.49,plot,73.32855,70.0779,2009,7,24,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",High Arctic,323.9
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.OstrovBelyy-1,Ostrov Belyy-1,50,Russia.Yamal.OstrovBelyy-1.50,plot,73.32855,70.07855,2009,7,24,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",High Arctic,386
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.OstrovBelyy-1,Ostrov Belyy-1,51,Russia.Yamal.OstrovBelyy-1.51,plot,73.32865,70.0782,2009,7,24,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",High Arctic,107.3
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.OstrovBelyy-1,Ostrov Belyy-1,52,Russia.Yamal.OstrovBelyy-1.52,plot,73.3287666666667,70.0778,2009,7,24,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",High Arctic,357.8
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.OstrovBelyy-1,Ostrov Belyy-1,53,Russia.Yamal.OstrovBelyy-1.53,plot,73.3287666666667,70.0785333333333,2009,7,24,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",High Arctic,394.1
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.OstrovBelyy-2,Ostrov Belyy-2,54,Russia.Yamal.OstrovBelyy-2.54,plot,73.3092166666667,70.1288,2009,7,22,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",High Arctic,38
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.OstrovBelyy-2,Ostrov Belyy-2,55,Russia.Yamal.OstrovBelyy-2.55,plot,73.30925,70.1294166666667,2009,7,22,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",High Arctic,14.6
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.OstrovBelyy-2,Ostrov Belyy-2,56,Russia.Yamal.OstrovBelyy-2.56,plot,73.3094,70.12895,2009,7,22,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",High Arctic,424.9
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.OstrovBelyy-2,Ostrov Belyy-2,57,Russia.Yamal.OstrovBelyy-2.57,plot,73.3094333333333,70.12865,2009,7,22,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",High Arctic,268.3
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.OstrovBelyy-2,Ostrov Belyy-2,58,Russia.Yamal.OstrovBelyy-2.58,plot,73.3094666666667,70.1294666666667,2009,7,22,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",High Arctic,698.4
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-1,Vaskiny Dachi-1,25,Russia.Yamal.VaskinyDachi-1.25,plot,70.2756666666667,68.8907666666667,2007,8,23,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,279.24
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-1,Vaskiny Dachi-1,26,Russia.Yamal.VaskinyDachi-1.26,plot,70.2754666666667,68.8910833333333,2007,8,23,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,501.81
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-1,Vaskiny Dachi-1,27,Russia.Yamal.VaskinyDachi-1.27,plot,70.2756333333333,68.89115,2007,8,23,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,444.5
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-1,Vaskiny Dachi-1,28,Russia.Yamal.VaskinyDachi-1.28,plot,70.2757833333333,68.89125,2007,8,23,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,361
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-1,Vaskiny Dachi-1,29,Russia.Yamal.VaskinyDachi-1.29,plot,70.2756,68.8916333333333,2007,8,23,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,386.11
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-2,Vaskiny Dachi-2,30,Russia.Yamal.VaskinyDachi-2.30,plot,70.2955666666667,68.8837833333333,2007,8,26,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,284.63
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-2,Vaskiny Dachi-2,31,Russia.Yamal.VaskinyDachi-2.31,plot,70.2955166666667,68.8844166666667,2007,8,26,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,423.92
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-2,Vaskiny Dachi-2,32,Russia.Yamal.VaskinyDachi-2.32,plot,70.29565,68.8842,2007,8,26,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,369.15
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-2,Vaskiny Dachi-2,33,Russia.Yamal.VaskinyDachi-2.33,plot,70.2957833333333,68.8839666666667,2007,8,26,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,385.57
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-2,Vaskiny Dachi-2,34,Russia.Yamal.VaskinyDachi-2.34,plot,70.2957333333333,68.8846166666667,2007,8,26,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,565.92
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-3,Vaskiny Dachi-3,35,Russia.Yamal.VaskinyDachi-3.35,plot,70.3014666666667,68.8419833333333,2007,8,28,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,181.47
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-3,Vaskiny Dachi-3,36,Russia.Yamal.VaskinyDachi-3.36,plot,70.3005166666667,68.8431166666667,2007,8,28,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,252
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-3,Vaskiny Dachi-3,37,Russia.Yamal.VaskinyDachi-3.37,plot,70.301,68.843,2007,8,28,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,70.28
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-3,Vaskiny Dachi-3,38,Russia.Yamal.VaskinyDachi-3.38,plot,70.3016166666667,68.8425666666667,2007,8,28,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,155.49
ds19,"Epstein H, Forbes B, Walker D",Russia,Yamal,Russia.Yamal.VaskinyDachi-3,Vaskiny Dachi-3,39,Russia.Yamal.VaskinyDachi-3.39,plot,70.3005166666667,68.84375,2007,8,28,Walker et al. 2012,"Walker et al. 2012. Environment, vegetation and greenness (NDVI) along the North America and Eurasia Arctic transects. Environmental Research Letters 7:015504.",Low Arctic,532.42
ds21,"Gignac C, Gauthier G",Canada,Bylot Island,Canada.BylotIsland.QarlikturvikValley,Qarlikturvik Valley,3,Canada.BylotIsland.QarlikturvikValley.3,plot,73.1675972222222,-80.0290416666667,2019,8,4,Gignac et al. 2022,Gignac et al. 2022. N/P addition is more likely than N addition alone to promote a transition from moss-dominated to graminoid-dominated tundra in the High-Arctic. Atmosphere 13:676.,High Arctic,56.2
ds21,"Gignac C, Gauthier G",Canada,Bylot Island,Canada.BylotIsland.QarlikturvikValley,Qarlikturvik Valley,4,Canada.BylotIsland.QarlikturvikValley.4,plot,73.1712555555556,-80.0407222222222,2019,8,4,Gignac et al. 2022,Gignac et al. 2022. N/P addition is more likely than N addition alone to promote a transition from moss-dominated to graminoid-dominated tundra in the High-Arctic. Atmosphere 13:676.,High Arctic,181.85
ds21,"Gignac C, Gauthier G",Canada,Bylot Island,Canada.BylotIsland.QarlikturvikValley,Qarlikturvik Valley,5,Canada.BylotIsland.QarlikturvikValley.5,plot,73.1538555555556,-79.95765,2019,8,4,Gignac et al. 2022,Gignac et al. 2022. N/P addition is more likely than N addition alone to promote a transition from moss-dominated to graminoid-dominated tundra in the High-Arctic. Atmosphere 13:676.,High Arctic,164.64
ds21,"Gignac C, Gauthier G",Canada,Bylot Island,Canada.BylotIsland.QarlikturvikValley,Qarlikturvik Valley,6,Canada.BylotIsland.QarlikturvikValley.6,plot,73.1435083333334,-80.0641,2019,8,4,Gignac et al. 2022,Gignac et al. 2022. N/P addition is more likely than N addition alone to promote a transition from moss-dominated to graminoid-dominated tundra in the High-Arctic. Atmosphere 13:676.,High Arctic,311.05
ds21,"Gignac C, Gauthier G",Canada,Bylot Island,Canada.BylotIsland.QarlikturvikValley,Qarlikturvik Valley,7,Canada.BylotIsland.QarlikturvikValley.7,plot,73.1499722222222,-80.0104916666667,2019,8,4,Gignac et al. 2022,Gignac et al. 2022. N/P addition is more likely than N addition alone to promote a transition from moss-dominated to graminoid-dominated tundra in the High-Arctic. Atmosphere 13:676.,High Arctic,205.3
ds21,"Gignac C, Gauthier G",Canada,Bylot Island,Canada.BylotIsland.QarlikturvikValley,Qarlikturvik Valley,8,Canada.BylotIsland.QarlikturvikValley.8,plot,73.1508916666667,-80.0266694444444,2019,8,4,Gignac et al. 2022,Gignac et al. 2022. N/P addition is more likely than N addition alone to promote a transition from moss-dominated to graminoid-dominated tundra in the High-Arctic. Atmosphere 13:676.,High Arctic,162.64
ds22,"Deschamps L, Levesque E, Maire V, Morneault A",Canada,Bylot Island,Canada.BylotIsland.MesicPlateau,Mesic plateau,A1,Canada.BylotIsland.MesicPlateau.A1,plot,73.134633,-79.961057,2018,7,30,Deschamps et al. 2023,Deschamps et al. 2023. Forthcoming.,High Arctic,1159.23
ds22,"Deschamps L, Levesque E, Maire V, Morneault A",Canada,Bylot Island,Canada.BylotIsland.MesicPlateau,Mesic plateau,B1,Canada.BylotIsland.MesicPlateau.B1,plot,73.140786,-80.007277,2018,7,30,Deschamps et al. 2023,Deschamps et al. 2023. Forthcoming.,High Arctic,1139.06
ds22,"Deschamps L, Levesque E, Maire V, Morneault A",Canada,Bylot Island,Canada.BylotIsland.MesicPlateau,Mesic plateau,C1,Canada.BylotIsland.MesicPlateau.C1,plot,73.136999,-80.002675,2018,7,30,Deschamps et al. 2023,Deschamps et al. 2023. Forthcoming.,High Arctic,2077.05
ds22,"Deschamps L, Levesque E, Maire V, Morneault A",Canada,Bylot Island,Canada.BylotIsland.MesicPlateau,Mesic plateau,D1,Canada.BylotIsland.MesicPlateau.D1,plot,73.147221,-79.970225,2018,7,30,Deschamps et al. 2023,Deschamps et al. 2023. Forthcoming.,High Arctic,1317.33
ds22,"Deschamps L, Levesque E, Maire V, Morneault A",Canada,Bylot Island,Canada.BylotIsland.MesicPolygons,Mesic polygons,E1,Canada.BylotIsland.MesicPolygons.E1,plot,73.170553,-79.894906,2018,7,30,Deschamps et al. 2023,Deschamps et al. 2023. Forthcoming.,High Arctic,1159.78
ds22,"Deschamps L, Levesque E, Maire V, Morneault A",Canada,Bylot Island,Canada.BylotIsland.MesicPolygons,Mesic polygons,F1,Canada.BylotIsland.MesicPolygons.F1,plot,73.169041,-79.905492,2018,7,30,Deschamps et al. 2023,Deschamps et al. 2023. Forthcoming.,High Arctic,1345.21
ds22,"Deschamps L, Levesque E, Maire V, Morneault A",Canada,Bylot Island,Canada.BylotIsland.MesicPolygons,Mesic polygons,G1,Canada.BylotIsland.MesicPolygons.G1,plot,73.166937,-79.905996,2018,7,30,Deschamps et al. 2023,Deschamps et al. 2023. Forthcoming.,High Arctic,1123.2
ds22,"Deschamps L, Levesque E, Maire V, Morneault A",Canada,Bylot Island,Canada.BylotIsland.MesicPolygons,Mesic polygons,H1,Canada.BylotIsland.MesicPolygons.H1,plot,73.16687,-79.913736,2018,7,30,Deschamps et al. 2023,Deschamps et al. 2023. Forthcoming.,High Arctic,2503.25
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Gladstone-MixedTundra,Gladstone,3,Canada.KluaneLake.Gladstone-MixedTundra.03,plot,61.366030381819,-138.193119852228,2008,7,11,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,87.65
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Gladstone-MixedTundra,Gladstone,4,Canada.KluaneLake.Gladstone-MixedTundra.04,plot,61.3673434763776,-138.181041484805,2008,7,11,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,82.22
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Gladstone-MixedTundra,Gladstone,5,Canada.KluaneLake.Gladstone-MixedTundra.05,plot,61.3799837060392,-138.202822410118,2008,7,12,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,61.75
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Gladstone-MixedTundra,Gladstone,6,Canada.KluaneLake.Gladstone-MixedTundra.06,plot,61.3879182333268,-138.204248059663,2008,7,13,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,67
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Gladstone-MixedTundra,Gladstone,7,Canada.KluaneLake.Gladstone-MixedTundra.07,plot,61.3780099540764,-138.20906541175,2008,7,15,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,131.94
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Gladstone-ShrubTundra,Gladstone,1,Canada.KluaneLake.Gladstone-ShrubTundra.01,plot,61.3734901910977,-138.186347654861,2008,7,9,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,1214.05
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Gladstone-ShrubTundra,Gladstone,2,Canada.KluaneLake.Gladstone-ShrubTundra.02,plot,61.3746392000708,-138.182836924658,2008,7,10,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,3015.26
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Outpost-MixedTundra,Outpost,1,Canada.KluaneLake.Outpost-MixedTundra.01,plot,60.9677149871532,-138.438001502418,2007,7,6,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,81.76
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Outpost-MixedTundra,Outpost,2,Canada.KluaneLake.Outpost-MixedTundra.02,plot,60.9674719470965,-138.446965375995,2007,7,6,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,72.99
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Outpost-MixedTundra,Outpost,3,Canada.KluaneLake.Outpost-MixedTundra.03,plot,60.9729451541127,-138.446637210419,2007,7,6,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,69.21
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Outpost-MixedTundra,Outpost,4,Canada.KluaneLake.Outpost-MixedTundra.04,plot,60.965859547943,-138.417509610898,2007,7,7,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,97.99
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Outpost-MixedTundra,Outpost,5,Canada.KluaneLake.Outpost-MixedTundra.05,plot,60.9683066230425,-138.423335760002,2007,7,7,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,98.13
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Outpost-ShrubTundra,Outpost,6,Canada.KluaneLake.Outpost-ShrubTundra.06,plot,60.9759877063944,-138.423379259095,2007,7,8,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,2031.16
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Outpost-ShrubTundra,Outpost,7,Canada.KluaneLake.Outpost-ShrubTundra.07,plot,60.9732245741279,-138.41184746613,2007,7,9,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,1176.84
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Outpost-ShrubTundra,Outpost,8,Canada.KluaneLake.Outpost-ShrubTundra.08,plot,60.9851803401452,-138.409025643516,2007,7,9,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,2810.62
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Printers-MixedTundra,Printers,1,Canada.KluaneLake.Printers-MixedTundra.01,plot,61.190440816001,-138.341241275643,2007,7,24,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,140.22
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Printers-MixedTundra,Printers,2,Canada.KluaneLake.Printers-MixedTundra.02,plot,61.1784538193681,-138.343330431676,2007,7,24,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,65.62
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Printers-ShrubTundra,Printers,3,Canada.KluaneLake.Printers-ShrubTundra.03,plot,61.1909965075585,-138.355395075124,2008,8,1,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,950.12
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Printers-ShrubTundra,Printers,4,Canada.KluaneLake.Printers-ShrubTundra.04,plot,61.1845530060022,-138.357088957093,2008,8,2,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,656.13
